account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn_flag
100,0,1,38,224.7,121,294.0,131,290.0,61,9.8,6,0,0
149,0,0,0,207.3,115,198.4,82,114.1,83,8.6,4,1,0
29,0,0,0,196.8,81,168.0,110,132.6,98,12.7,7,2,0
131,0,0,0,110.9,74,115.6,90,190.5,114,15.8,9,1,0
153,0,0,0,122.5,145,273.3,103,197.8,71,8.0,3,2,0
133,0,0,0,187.0,65,141.4,128,238.2,108,10.0,8,2,0
112,0,0,0,170.5,113,193.2,129,188.0,91,11.2,6,0,0
87,0,0,0,204.8,101,161.0,80,285.7,89,9.5,3,0,0
66,0,0,0,154.0,133,198.9,121,151.9,100,9.5,3,4,1
74,0,0,0,225.2,93,215.1,120,241.8,95,9.1,2,2,0
116,0,0,0,159.4,79,179.5,88,167.8,71,9.7,2,6,1
68,0,0,0,172.7,95,139.1,90,174.3,99,11.7,1,2,0
68,0,0,0,222.8,99,175.8,85,202.0,111,11.0,3,3,0
54,1,0,0,214.1,77,240.5,94,188.9,75,10.1,3,1,0
107,0,0,0,134.0,104,174.5,94,311.1,79,7.3,3,3,0
124,0,0,0,184.8,74,175.1,84,158.2,95,10.5,6,1,0
95,0,1,36,283.1,112,286.2,86,261.7,129,11.3,3,3,0
173,0,0,0,291.8,143,214.3,134,151.2,119,9.9,2,0,1
110,0,0,0,222.7,94,105.8,98,214.8,78,13.5,4,1,0
102,0,0,0,174.5,79,236.8,136,270.4,110,8.5,5,0,0
130,0,0,0,68.4,86,193.3,110,171.5,139,10.4,4,0,0
91,0,1,31,273.0,78,215.5,98,104.7,114,9.6,2,1,0
64,1,0,0,225.3,134,108.2,87,139.6,132,17.3,9,1,1
176,0,1,23,283.2,130,162.6,74,177.7,104,7.2,6,1,0
93,1,0,0,131.4,78,219.7,106,155.7,103,11.1,2,1,1
84,0,1,12,89.7,87,138.6,73,165.8,114,10.7,2,1,0
138,0,0,0,127.1,102,247.7,106,207.7,75,5.0,3,3,0
101,0,1,28,105.9,132,231.7,107,281.3,120,10.7,5,1,0
136,0,0,0,142.3,79,158.0,113,177.5,75,6.0,11,2,0
132,0,1,36,201.9,93,156.3,75,131.3,92,13.7,5,0,0
128,0,0,0,247.3,91,182.7,60,143.2,112,14.7,2,3,0
92,0,1,38,242.2,96,159.7,144,210.0,108,8.9,1,1,0
197,1,0,0,127.3,80,222.3,115,173.9,95,13.7,5,5,1
191,0,0,0,162.0,104,241.2,120,210.4,83,10.9,7,1,0
99,0,1,33,179.1,93,238.3,102,165.7,96,10.6,1,2,0
78,0,0,0,193.1,85,172.1,105,129.6,119,10.2,1,0,0
98,0,0,0,171.7,99,174.8,87,189.6,130,7.8,6,1,0
56,0,1,24,121.7,87,184.0,76,266.6,98,12.7,3,1,0
84,0,0,0,130.2,105,278.0,60,305.4,74,14.0,6,2,0
95,0,0,0,203.4,96,168.6,61,173.0,105,13.7,3,2,0
16,0,0,0,174.7,83,280.8,122,171.7,80,10.5,8,5,0
76,1,0,0,241.0,120,231.8,96,220.2,67,9.9,1,1,1
93,0,0,0,141.7,95,221.0,100,227.1,71,10.2,3,0,0
83,0,0,0,134.8,96,167.2,78,161.5,123,7.7,5,2,0
123,0,0,0,163.1,119,249.4,51,168.2,77,9.0,10,1,0
82,0,0,0,329.8,73,208.3,120,267.1,102,10.6,6,0,1
110,0,0,0,131.9,93,272.7,106,192.8,105,7.1,4,1,0
96,0,1,29,150.0,91,159.4,75,228.1,55,8.5,3,1,0
47,0,1,30,196.6,93,241.4,140,226.0,118,12.9,4,2,0
115,0,0,0,99.7,107,145.1,96,149.4,99,14.1,4,2,0
69,0,0,0,143.6,88,141.8,86,194.0,83,10.8,5,3,0
163,0,1,40,231.9,56,211.8,91,268.5,74,12.3,3,2,0
98,0,0,0,72.8,107,186.4,103,175.3,110,10.5,4,3,0
174,0,1,15,221.8,143,210.6,115,221.8,109,12.4,9,1,0
95,0,0,0,269.0,120,233.7,120,179.3,61,7.3,4,2,1
79,0,0,0,268.3,114,185.5,111,264.6,88,6.3,7,1,1
123,0,1,27,198.7,127,249.0,105,173.2,124,12.5,5,1,0
99,0,0,0,115.5,75,218.1,111,254.9,98,11.5,7,7,1
141,0,0,0,215.6,113,200.6,81,153.8,107,12.4,6,1,0
132,0,0,0,169.9,107,209.4,121,206.1,79,11.5,2,1,0
133,0,0,0,201.7,85,169.4,116,286.3,80,6.0,4,0,0
133,0,0,0,221.1,133,160.2,140,161.8,84,8.4,3,4,0
93,0,1,32,218.7,117,115.0,61,192.7,85,9.4,5,2,0
34,0,0,0,293.7,89,272.5,71,178.2,76,11.0,10,2,1
96,0,1,26,175.8,96,206.6,84,178.0,105,11.1,2,2,0
144,0,0,0,278.5,95,240.7,90,120.0,90,11.6,5,1,1
24,0,1,29,236.3,105,190.8,114,129.0,105,7.2,2,3,0
54,0,0,0,273.8,113,119.6,156,267.6,117,11.7,3,1,0
50,0,0,0,131.1,129,160.5,94,206.9,88,5.6,9,5,1
92,0,1,23,167.4,83,258.6,129,116.4,110,11.2,3,4,0
96,0,0,0,197.7,68,250.5,53,181.2,67,10.5,3,3,0
146,0,0,0,169.5,93,230.9,71,269.8,115,9.0,7,2,0
138,1,1,17,225.2,116,173.4,88,145.8,99,11.7,4,0,0
76,0,0,0,129.7,84,177.5,80,228.9,87,7.5,3,5,1
99,0,0,0,200.0,66,107.9,104,233.7,82,11.4,2,3,0
83,0,1,36,95.9,87,261.6,105,228.6,109,13.3,4,0,0
36,0,1,25,152.8,110,242.8,67,147.4,74,9.1,2,1,0
109,1,0,0,268.4,85,150.6,131,297.9,84,9.7,8,2,1
100,0,0,0,188.5,152,148.3,115,179.8,88,15.2,5,2,0
104,0,0,0,170.6,97,162.1,111,210.7,131,6.1,1,1,0
106,0,0,0,191.4,124,200.7,116,230.1,76,8.2,3,1,0
100,0,0,0,115.9,87,111.3,56,170.2,77,7.1,4,1,0
99,0,0,0,128.8,86,203.9,105,282.6,131,14.1,4,2,0
50,0,0,0,131.7,108,216.5,103,196.1,126,11.0,5,1,0
105,0,0,0,101.4,48,159.1,119,259.2,53,12.2,2,1,0
161,0,0,0,107.5,121,256.4,46,247.2,131,12.6,3,2,0
97,0,1,43,121.1,105,260.2,115,222.4,100,8.3,5,3,0
130,0,0,0,124.3,70,270.7,99,239.5,83,3.5,6,0,0
92,0,0,0,157.7,101,298.6,100,216.9,99,13.8,3,1,0
119,0,0,0,124.3,68,207.1,88,157.4,93,14.8,1,0,0
115,0,0,0,286.4,125,205.7,74,191.4,141,6.9,6,1,1
134,0,0,0,141.7,95,205.6,101,218.5,60,8.8,6,0,0
127,0,1,25,173.0,91,245.8,64,300.0,99,4.8,3,0,0
80,0,0,0,268.7,120,301.0,147,167.0,140,5.8,1,2,1
153,0,1,31,218.5,130,134.2,103,118.9,105,9.4,6,0,0
85,0,0,0,255.3,114,194.6,83,276.6,78,3.7,5,3,0
79,0,0,0,41.9,124,211.0,95,237.9,55,11.4,5,1,0
35,0,0,0,260.8,87,258.1,78,131.3,123,5.8,2,1,0
120,0,1,26,239.4,94,259.4,88,238.0,132,7.7,3,0,0
68,0,0,0,226.7,94,168.4,129,188.7,117,10.2,1,0,0
120,0,0,0,158.0,110,197.0,103,154.9,132,10.0,5,1,0
23,0,0,0,113.1,74,168.8,95,262.9,126,6.9,2,1,1
225,0,0,0,182.7,142,246.5,63,218.0,103,8.8,2,1,0
181,1,0,0,161.3,83,124.4,83,262.0,98,14.1,3,0,1
63,0,0,0,142.5,92,208.3,102,228.9,120,7.5,2,2,0
54,1,0,0,190.5,108,259.7,108,141.5,111,9.7,2,2,1
80,1,1,15,159.3,110,170.6,120,141.2,82,11.9,5,1,0
118,1,1,39,153.8,106,123.3,111,117.8,103,9.2,6,1,0
42,1,0,0,180.7,127,174.6,94,165.3,114,12.0,6,2,0
134,0,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0,0
66,0,1,35,190.8,100,261.3,93,209.5,108,8.9,6,0,0
127,0,1,28,235.6,124,236.8,113,241.2,127,7.7,2,1,0
146,0,0,0,189.3,77,155.9,128,186.0,83,7.4,3,0,0
93,0,1,42,166.9,101,273.2,84,171.0,106,11.5,1,1,0
77,0,0,0,245.2,87,254.1,83,239.4,91,7.5,4,0,1
111,0,0,0,132.6,125,221.1,67,127.9,101,12.7,2,4,1
125,0,0,0,182.3,64,139.8,121,171.6,96,11.6,7,2,0
115,0,1,14,192.3,86,88.7,90,229.4,120,10.5,3,2,0
115,1,0,0,122.0,110,220.2,100,179.7,124,10.8,2,2,1
114,0,0,0,193.0,101,250.0,81,133.3,79,9.6,2,2,0
118,0,1,39,91.5,125,219.9,113,229.0,99,12.7,8,2,0
21,0,0,0,244.7,81,168.0,117,281.5,87,6.6,1,1,0
142,0,1,24,239.8,103,285.9,65,256.7,106,9.5,4,0,0
62,0,0,0,172.4,132,230.5,100,228.2,109,11.0,5,0,0
149,0,0,0,242.5,83,245.4,97,219.6,80,10.0,3,3,1
54,0,1,39,117.6,82,159.2,60,236.4,113,11.3,10,2,0
112,0,0,0,174.5,127,259.3,71,170.5,120,11.3,7,1,0
68,0,0,0,157.3,83,220.9,85,218.9,129,12.0,7,1,0
201,0,1,21,192.0,97,239.1,81,116.1,125,15.1,3,1,0
88,0,0,0,218.2,76,169.3,60,141.1,99,8.0,1,1,0
85,0,1,29,144.6,97,140.0,102,165.4,148,10.9,3,1,0
51,1,0,0,153.6,108,232.9,85,214.2,92,14.1,4,0,1
45,0,1,29,135.8,104,222.5,101,235.6,92,7.9,6,2,0
116,0,0,0,160.7,69,146.8,106,287.8,144,8.2,5,0,0
146,0,1,31,202.5,91,241.4,108,169.6,77,7.8,2,1,0
63,0,1,34,152.2,119,227.1,91,195.7,103,12.3,5,1,0
133,0,0,0,227.4,90,73.2,135,114.3,99,4.7,7,0,0
125,0,0,0,191.6,115,205.6,108,210.2,123,9.2,3,2,0
72,0,0,0,138.9,111,211.6,102,179.5,91,10.8,3,1,0
130,0,0,0,127.0,102,206.9,107,231.7,99,6.1,6,0,0
97,0,0,0,168.6,87,259.2,105,279.8,123,7.3,4,1,0
54,0,0,0,286.6,73,223.2,108,203.7,107,11.5,5,1,1
160,0,1,29,164.6,121,262.8,108,123.8,131,15.2,4,1,0
79,0,0,0,144.0,90,135.8,91,212.4,129,13.0,4,1,0
92,0,1,47,141.6,95,207.9,130,203.6,95,10.2,11,0,0
132,0,0,0,163.2,80,167.6,90,87.5,90,6.2,10,1,0
93,0,0,0,176.1,103,199.7,130,263.9,96,8.5,6,2,0
101,0,0,0,174.9,105,262.0,75,210.0,93,8.5,5,1,0
125,1,0,0,187.3,118,160.7,111,263.8,112,9.6,2,0,1
63,0,0,0,211.8,84,230.9,137,217.1,99,10.7,9,3,0
107,0,0,0,241.9,102,126.9,117,185.6,92,11.7,6,0,0
110,0,0,0,196.1,103,199.7,123,135.9,71,12.9,1,3,0
83,0,0,0,231.3,100,210.4,84,217.4,106,12.4,2,3,0
117,0,0,0,161.6,104,196.3,119,294.8,111,13.8,2,1,0
124,0,0,0,194.0,103,241.0,116,227.5,153,11.9,5,0,0
115,0,0,0,109.7,148,223.8,87,240.3,96,15.4,8,3,0
156,1,0,0,277.0,119,238.3,106,94.4,96,8.3,3,1,0
89,0,0,0,192.1,83,163.6,88,169.7,138,6.1,3,0,0
72,0,0,0,198.4,147,216.9,121,112.8,125,13.1,4,0,0
101,0,1,42,209.2,82,159.7,74,181.6,100,9.5,3,0,0
53,0,0,0,184.8,98,216.4,125,141.1,116,18.4,3,2,0
116,0,0,0,167.8,119,142.0,123,190.7,128,7.3,4,2,0
78,0,0,0,139.2,140,191.4,113,286.5,125,11.8,3,3,0
56,0,0,0,121.6,84,165.3,115,243.9,95,8.9,2,1,0
123,0,1,39,270.4,99,245.1,110,108.9,113,15.4,7,1,0
127,0,0,0,139.6,94,240.9,112,127.1,88,8.8,4,2,0
116,0,1,23,253.0,78,138.9,121,277.8,104,11.8,3,2,0
138,0,1,26,183.9,83,240.7,93,185.7,125,15.0,3,1,0
120,0,0,0,203.3,108,259.9,66,115.9,103,7.8,2,3,0
102,0,0,0,200.6,106,152.5,127,199.4,128,7.7,2,3,0
95,0,0,0,167.6,96,176.0,89,250.9,113,13.4,6,2,0
102,0,0,0,156.5,67,204.3,103,141.9,72,9.9,2,2,0
89,0,1,25,215.1,140,197.4,69,162.1,117,10.6,10,1,0
50,0,0,0,301.7,82,167.1,118,72.2,89,10.5,6,1,0
93,0,1,42,152.3,90,267.5,102,266.9,130,11.3,5,7,0
68,0,0,0,195.4,116,212.1,101,138.4,134,15.1,11,1,0
70,0,0,0,208.7,97,275.5,83,182.5,122,8.0,3,2,0
141,0,1,37,185.4,87,178.5,128,218.3,107,8.0,3,4,0
112,0,1,17,183.2,95,252.8,125,156.7,95,9.7,3,0,0
117,1,0,0,54.2,100,303.2,84,171.8,84,8.6,2,1,1
1,0,1,26,208.0,115,185.0,113,177.7,144,8.1,9,1,0
70,0,0,0,230.3,110,77.9,87,247.1,105,13.2,4,1,0
87,0,1,22,240.8,102,75.9,106,224.6,115,7.1,3,2,0
52,0,1,21,195.7,119,106.2,95,157.4,94,5.3,3,2,0
97,0,0,0,276.1,82,201.1,106,231.3,73,8.9,4,0,1
105,0,0,0,166.1,93,175.9,106,243.5,55,16.2,3,2,0
77,0,1,28,135.9,117,244.5,102,207.5,74,11.5,3,4,1
80,1,0,0,189.1,122,223.2,92,269.0,116,13.9,3,2,1
120,0,1,43,177.9,117,175.1,70,161.3,117,11.5,4,1,0
54,0,1,39,143.9,73,210.3,117,129.2,117,12.5,8,2,0
148,1,0,0,148.2,138,159.6,123,197.4,62,8.6,3,2,0
119,0,0,0,287.1,115,159.3,99,216.8,86,13.9,1,2,1
162,0,1,26,179.7,144,218.1,129,212.3,105,9.3,8,1,1
85,0,0,0,165.8,96,190.0,141,144.0,116,10.9,3,5,1
101,0,1,25,144.1,144,167.6,105,240.0,107,14.5,3,1,0
172,0,0,0,172.5,85,253.1,71,221.6,113,5.9,6,0,0
67,0,0,0,109.1,134,142.3,76,91.2,86,10.9,5,2,0
86,0,0,0,171.8,106,301.7,44,139.4,108,9.7,5,1,0
107,0,0,0,222.3,101,286.0,111,249.4,117,12.1,4,1,1
116,0,0,0,164.6,110,270.6,103,230.4,109,8.0,3,0,0
63,0,0,0,211.7,107,271.7,77,203.3,108,7.4,7,0,0
119,1,1,16,147.2,103,160.1,96,184.0,120,7.7,2,0,1
133,1,0,0,254.7,103,252.2,80,178.1,103,8.0,3,0,1
94,1,0,0,170.1,113,271.8,94,110.7,78,8.7,4,1,0
69,0,0,0,195.1,91,261.5,57,203.8,90,11.4,5,0,0
146,0,0,0,149.3,83,187.1,130,149.8,100,7.9,4,7,1
119,0,0,0,81.9,75,253.8,114,213.1,125,8.9,1,2,1
142,1,1,25,191.1,109,149.6,120,227.8,60,9.8,3,0,0
101,0,0,0,239.0,156,273.0,106,278.2,93,13.5,8,1,1
43,0,0,0,179.3,97,252.7,126,227.5,114,8.0,5,0,0
69,0,0,0,185.3,91,219.1,88,243.6,107,5.5,5,0,0
15,1,0,0,141.4,80,123.9,76,323.5,88,8.1,3,2,0
107,0,1,25,248.6,91,119.3,115,194.3,83,12.0,1,1,0
67,0,0,0,152.5,131,252.4,107,185.4,104,4.9,3,2,0
99,0,0,0,145.6,102,230.9,87,181.5,86,11.4,7,1,0
46,0,0,0,164.2,116,196.2,153,236.1,119,8.1,1,1,0
55,1,0,0,221.0,115,165.4,97,235.4,117,9.7,4,1,0
56,0,0,0,162.3,99,149.1,78,255.5,115,14.8,1,4,1
76,0,0,0,272.7,97,236.4,95,235.5,105,7.7,2,0,1
132,1,1,33,200.3,75,226.6,67,198.8,91,12.9,3,2,0
140,0,1,28,157.1,77,172.4,97,184.5,94,11.1,9,1,0
51,1,1,12,135.8,60,200.6,134,192.4,98,12.3,7,2,0
27,0,0,0,236.7,110,231.9,92,164.7,85,12.7,6,1,0
224,0,0,0,111.4,133,175.0,66,217.2,106,5.5,6,3,0
105,1,1,28,156.1,89,107.1,114,167.7,95,14.7,3,0,1
117,0,0,0,191.1,93,282.8,56,84.8,118,12.0,4,2,0
91,0,0,0,153.0,123,141.1,127,171.5,76,10.3,15,1,1
135,0,0,0,218.8,123,242.8,64,85.8,80,10.3,3,4,0
146,0,0,0,205.4,101,134.9,77,310.5,83,10.3,2,3,0
147,1,0,0,225.2,111,184.9,98,143.2,146,9.9,1,0,1
68,0,0,0,249.9,127,254.5,118,273.2,98,8.9,6,2,1
68,0,0,0,131.6,89,137.0,109,256.3,107,10.2,5,3,0
86,0,1,21,197.9,99,165.6,100,208.0,120,10.1,9,0,0
131,0,0,0,166.5,129,210.2,107,257.2,93,9.9,5,1,0
86,0,1,29,225.4,79,187.1,112,281.1,112,12.9,3,1,0
159,0,0,0,275.8,103,189.5,108,223.9,93,7.4,5,2,1
134,0,1,40,142.9,105,88.6,61,290.0,96,10.8,6,1,0
113,0,0,0,207.2,113,256.0,80,211.0,87,9.9,1,1,0
132,0,0,0,206.2,100,211.2,118,196.2,122,10.2,6,1,0
85,0,0,0,210.3,66,195.8,76,221.6,82,11.2,7,1,0
93,1,1,38,225.7,117,119.6,122,193.2,125,14.0,7,1,1
174,0,1,33,167.8,91,205.3,91,130.0,132,14.5,4,4,1
61,0,0,0,197.7,118,152.2,96,221.0,93,7.0,3,2,0
91,0,1,39,169.8,105,65.2,116,144.4,92,10.9,4,1,0
88,0,1,28,190.6,104,237.3,105,211.6,116,9.8,1,2,0
88,0,1,45,80.3,140,153.3,101,309.2,123,12.8,3,2,0
195,0,1,36,231.7,110,225.1,88,201.7,89,12.1,2,0,0
182,0,0,0,69.1,114,230.3,109,256.7,96,6.5,4,0,0
118,0,0,0,188.8,60,217.4,64,220.1,100,8.2,7,4,0
103,0,0,0,150.6,125,169.1,126,221.2,104,10.4,8,8,1
61,0,1,25,163.7,78,113.2,112,134.1,118,9.9,3,3,0
172,0,0,0,211.7,100,198.7,101,301.7,136,6.5,9,1,0
72,0,0,0,175.5,103,132.3,120,242.9,96,11.8,3,1,0
113,0,0,0,150.1,120,200.1,85,266.7,105,11.0,3,2,0
177,0,0,0,189.5,99,176.3,117,225.9,112,14.2,2,1,0
100,0,0,0,70.8,94,215.6,102,230.8,125,9.5,1,6,1
136,0,0,0,101.7,105,202.8,99,136.2,119,9.4,6,3,0
71,0,0,0,258.4,132,126.8,119,182.4,87,9.7,8,4,0
134,0,0,0,242.4,126,152.9,115,318.3,115,11.8,6,1,0
39,0,0,0,154.1,104,204.2,112,196.2,92,9.8,4,2,0
110,0,0,0,188.0,127,90.5,118,150.3,64,15.3,3,3,0
102,0,0,0,103.1,70,275.0,129,141.1,92,11.2,5,1,0
70,0,0,0,175.4,130,159.5,130,260.6,96,11.6,4,0,0
142,0,0,0,145.4,93,209.1,98,214.0,96,10.9,1,1,0
81,1,0,0,250.6,85,187.9,50,120.3,131,7.8,5,1,0
17,0,0,0,161.5,123,214.2,81,315.0,106,8.6,5,1,0
119,0,0,0,260.1,101,256.5,68,229.1,89,10.0,2,1,1
105,0,0,0,281.3,124,301.5,96,202.8,109,8.7,3,0,1
108,1,1,42,130.1,90,167.0,128,244.7,80,13.6,5,3,1
90,0,0,0,102.0,118,113.3,134,188.6,105,11.4,3,2,0
100,0,1,33,218.7,104,155.0,144,99.0,117,12.1,4,1,0
155,0,1,30,128.5,86,188.4,91,254.4,85,6.8,6,1,0
113,0,0,0,128.7,100,227.1,67,178.1,135,9.2,4,2,1
123,0,0,0,172.2,92,162.6,76,250.3,101,8.7,4,1,0
42,0,0,0,184.5,98,200.5,93,279.2,91,8.8,3,2,0
125,0,0,0,168.6,99,175.6,107,243.3,92,10.9,7,0,0
131,0,1,30,174.0,118,205.3,81,218.2,90,6.7,3,1,0
107,0,0,0,230.4,65,257.4,80,107.3,88,8.5,3,1,0
48,0,0,0,198.2,73,202.8,115,146.4,73,5.1,5,1,0
76,0,0,0,186.1,96,211.6,100,230.6,100,8.0,4,0,0
128,0,0,0,148.5,105,243.0,106,255.2,114,6.8,2,1,0
73,0,0,0,157.1,109,268.8,83,181.5,91,10.0,8,0,0
52,0,0,0,155.0,110,133.4,104,176.1,84,7.0,4,4,1
126,1,1,26,129.3,123,176.5,114,154.5,102,9.6,7,1,0
137,0,0,0,208.8,120,225.3,100,221.6,130,11.1,5,0,0
71,0,0,0,238.0,82,278.5,94,193.1,134,11.8,10,0,1
139,0,0,0,211.1,103,206.9,108,193.9,70,5.6,4,0,0
107,0,1,30,198.9,87,207.0,90,159.8,76,12.6,4,3,0
147,0,0,0,212.8,79,204.1,91,156.2,113,10.2,2,1,0
116,0,0,0,137.4,126,120.0,94,130.3,64,12.4,2,3,0
60,0,1,31,191.8,75,267.8,135,200.5,62,12.8,3,2,0
38,0,0,0,149.0,92,49.2,78,163.3,93,13.9,11,0,0
63,0,0,0,117.1,118,249.6,90,162.2,84,11.1,4,3,0
131,0,0,0,112.8,133,199.4,116,142.7,105,10.1,5,0,0
158,0,0,0,175.9,105,188.3,88,188.3,98,11.0,6,1,0
139,0,0,0,236.6,109,169.9,107,212.3,118,11.1,2,1,1
77,0,0,0,169.4,102,184.9,144,234.3,89,2.0,7,1,0
140,0,0,0,129.6,79,246.2,99,172.1,124,9.4,10,3,0
52,0,1,20,133.3,63,184.1,123,272.9,107,13.5,2,1,0
103,0,0,0,167.8,121,212.9,123,208.2,73,13.0,3,5,0
74,0,1,32,174.6,107,310.6,115,234.7,92,9.0,4,1,0
124,0,0,0,150.3,101,255.9,112,136.7,62,12.5,4,2,0
85,0,1,21,283.2,110,239.7,108,149.5,80,6.3,1,5,0
113,0,1,20,157.8,83,161.5,56,271.5,100,8.7,2,5,1
71,0,0,0,141.2,132,149.1,90,171.4,72,7.0,2,2,0
49,1,0,0,237.8,92,208.9,119,167.8,86,15.6,6,2,1
106,1,0,0,204.0,84,168.5,61,164.0,102,13.3,3,3,1
60,0,0,0,221.1,106,178.6,48,202.7,90,7.4,3,1,0
66,0,0,0,118.0,133,248.1,99,214.4,122,5.3,5,1,0
125,0,0,0,163.8,73,255.6,85,192.9,95,15.7,4,0,0
114,0,1,4,141.3,96,230.4,88,223.7,85,9.4,3,3,0
112,0,0,0,272.5,119,226.1,94,159.1,94,16.4,5,3,1
101,0,1,16,118.9,112,228.3,97,180.1,111,8.2,5,2,0
70,0,0,0,7.9,100,136.4,83,156.6,89,12.1,1,0,0
59,0,0,0,159.5,96,167.2,123,138.6,106,10.2,4,0,0
59,0,0,0,150.2,70,185.7,98,212.5,128,12.1,2,1,0
124,0,1,30,144.5,35,262.3,101,226.5,82,12.0,7,2,0
81,0,0,0,220.8,77,148.5,87,183.9,100,7.6,3,2,0
86,0,0,0,216.3,96,266.3,77,214.0,110,4.5,3,0,0
84,0,0,0,169.5,96,157.6,94,98.2,70,10.6,7,0,0
118,0,1,35,256.3,119,258.1,91,215.5,130,11.7,1,1,0
89,0,0,0,179.7,128,299.8,92,185.3,120,7.6,3,1,0
93,0,0,0,266.0,120,130.1,84,165.8,63,13.1,6,3,0
85,0,0,0,96.7,97,193.8,95,171.7,88,9.7,3,2,0
160,0,0,0,82.7,116,194.6,95,159.0,54,10.9,9,0,0
28,0,0,0,168.2,87,161.7,92,192.4,112,10.1,3,3,0
73,0,0,0,286.4,109,178.2,67,214.2,152,10.7,14,1,1
156,0,0,0,174.3,95,186.6,128,258.2,105,12.9,5,3,0
33,1,0,0,190.6,100,161.7,104,189.9,136,13.0,6,1,0
119,0,0,0,133.4,102,204.6,71,196.9,103,11.1,7,1,0
91,0,1,27,204.6,96,136.0,93,210.5,82,6.6,2,3,0
102,0,0,0,242.2,88,233.2,89,188.5,121,6.2,6,3,0
86,0,1,33,253.1,112,210.1,94,95.0,98,11.9,4,3,0
82,0,0,0,130.0,110,185.3,88,178.7,105,8.3,4,0,0
89,0,0,0,105.9,151,189.6,142,170.9,67,12.7,7,0,0
134,0,0,0,183.8,111,123.5,92,160.7,105,6.1,2,1,0
92,0,0,0,196.5,82,190.0,89,163.2,99,10.8,2,2,0
87,0,0,0,184.5,81,172.0,103,183.4,96,13.7,3,3,0
64,0,0,0,261.9,113,148.1,99,145.2,74,13.8,4,0,0
80,0,0,0,202.4,118,260.2,67,177.4,112,9.2,5,3,0
153,0,1,22,167.7,104,246.8,91,203.9,117,7.5,11,1,0
104,0,1,26,189.1,112,178.2,97,199.3,104,11.1,4,1,0
87,0,0,0,205.2,106,99.5,122,189.5,75,13.4,3,1,0
159,0,1,23,153.6,93,216.9,88,161.3,91,12.6,3,2,0
119,0,0,0,154.5,129,193.6,87,180.9,145,13.4,3,2,0
69,0,0,0,153.7,109,194.0,105,256.1,114,14.1,6,1,0
87,1,1,36,171.2,138,185.8,102,227.6,97,10.8,3,1,0
93,0,0,0,328.1,106,151.7,89,303.5,114,8.7,3,1,1
154,1,0,0,145.9,69,208.2,141,180.9,106,14.4,10,0,1
57,0,1,37,201.2,76,280.1,122,154.2,110,11.8,1,1,0
130,0,0,0,139.1,72,246.0,112,207.2,121,11.4,9,5,0
151,0,0,0,118.9,128,278.3,65,194.8,61,13.2,10,2,0
162,0,0,0,217.6,87,279.0,71,250.7,65,10.4,4,2,1
60,0,0,0,145.0,133,209.1,92,328.5,112,14.6,2,1,0
81,0,0,0,203.5,89,289.6,69,212.9,71,8.7,3,3,0
132,0,0,0,240.1,115,180.4,91,133.4,122,8.0,6,3,0
86,0,0,0,83.8,121,240.2,96,158.6,108,6.7,8,1,0
136,0,0,0,269.8,106,228.8,101,257.5,106,10.1,8,1,1
121,0,1,21,126.3,84,209.6,102,192.5,129,10.6,2,1,0
105,0,1,15,88.1,125,175.9,142,269.9,85,9.7,1,2,0
51,0,1,26,236.8,61,263.4,97,181.1,91,11.2,8,1,0
64,0,0,0,124.1,117,192.8,108,162.9,84,6.4,5,3,0
80,1,1,30,184.2,132,167.5,109,212.8,114,10.0,10,0,0
56,0,0,0,222.7,133,277.0,89,101.8,94,13.6,4,4,0
120,0,0,0,149.2,98,193.6,88,248.9,119,11.1,5,1,0
103,0,0,0,206.5,125,180.2,113,220.6,95,12.2,4,3,0
164,0,1,27,159.7,102,168.8,113,244.1,127,9.6,9,3,0
116,0,1,27,204.7,118,209.4,91,212.9,67,7.0,2,2,0
121,0,0,0,213.2,79,120.7,116,244.4,102,7.5,4,1,0
55,1,0,0,269.6,121,171.7,91,219.0,98,8.2,6,1,0
183,0,0,0,116.7,92,213.8,112,214.3,112,9.7,6,2,0
90,0,0,0,140.2,97,213.9,102,120.0,126,7.1,2,1,0
101,0,0,0,136.2,92,220.9,110,196.9,116,13.3,7,3,0
9,0,1,16,88.5,87,178.8,108,228.7,96,11.5,3,2,0
97,0,0,0,215.3,58,242.4,91,279.8,105,12.1,9,0,0
94,0,0,0,269.2,104,193.8,144,257.6,61,8.9,2,3,1
127,0,1,25,203.8,118,267.1,48,225.1,105,7.3,5,0,0
125,0,1,34,268.4,112,222.2,108,117.6,102,10.3,3,0,0
90,0,0,0,114.4,122,127.7,154,253.1,109,10.1,5,2,0
67,0,0,0,138.9,65,208.9,109,232.4,82,9.2,3,2,0
113,0,0,0,186.0,55,237.4,105,148.1,83,12.2,6,1,0
121,0,1,26,170.4,91,254.5,90,219.6,122,15.1,5,0,0
93,0,0,0,164.5,95,230.9,87,149.9,91,9.9,3,4,0
121,0,0,0,168.6,121,168.6,94,95.3,59,12.3,4,1,0
53,0,0,0,261.2,119,250.8,105,176.0,112,9.8,2,0,1
